"","lag.1","lag.2","lag.3","PE10.1","PE10.2","TARGET"
"287",0.00954267904221204,-0.147384392890385,-0.165273582630857,11.42,11.15,-0.211884916987777
"288",-0.211884916987777,0.00954267904221204,-0.147384392890385,9.31,11.42,-0.0207502142898201
"289",-0.0207502142898201,-0.211884916987777,0.00954267904221204,9.31,9.31,-0.0124929205980807
"290",-0.0124929205980807,-0.0207502142898201,-0.211884916987777,9.34,9.31,-0.000384847640598452
"291",-0.000384847640598452,-0.0124929205980807,-0.0207502142898201,9.41,9.34,-0.278078027537286
"292",-0.278078027537286,-0.000384847640598452,-0.0124929205980807,7.19,9.41,-0.134828777799791
"293",-0.134828777799791,-0.278078027537286,-0.000384847640598452,6.39,7.19,-0.14824173874908
"294",-0.14824173874908,-0.134828777799791,-0.278078027537286,5.57,6.39,0.0450661897120169
"295",0.0450661897120169,-0.14824173874908,-0.134828777799791,5.84,5.57,0.403435706230522
"296",0.403435706230522,0.0450661897120169,-0.14824173874908,8.83,5.84,0.0885061252365778
"297",-0.0139035290842139,-0.152540282593509,0.0885061252365778,8.46,8.48,-0.0371915654533134
"298",-0.0371915654533134,-0.0139035290842139,-0.152540282593509,8.26,8.46,0.0348024482041585
"299",0.0348024482041585,-0.0371915654533134,-0.0139035290842139,8.73,8.26,-0.130127297280233
"300",-0.130127297280233,0.0348024482041585,-0.0371915654533134,7.83,8.73,-0.00722855143345527
"301",-0.00722855143345527,-0.130127297280233,0.0348024482041585,7.87,7.83,0.0966713317416986
"302",0.0966713317416986,-0.00722855143345527,-0.130127297280233,8.72,7.87,0.248580290811414
"303",0.0737215431547092,0.154145588305141,0.248580290811414,13.75,13.1,-0.0551761239211967
"304",-0.0551761239211967,0.0737215431547092,0.154145588305141,13,13.75,-0.0124940593680155
"305",-0.106447692422021,-0.0124940593680155,-0.0551761239211967,11.7,12.92,0.0197749090695801
"306",0.0197749090695801,-0.106447692422021,-0.0124940593680155,12.01,11.7,0.0152176794425142
"307",0.0152176794425142,0.0197749090695801,-0.106447692422021,12.28,12.01,0.0515735386549624
"308",0.0515735386549624,0.0152176794425142,0.0197749090695801,13.03,12.28,0.0673701091773139
"309",0.0673701091773139,0.0515735386549624,0.0152176794425142,13.93,13.03,-0.056619404178825
"310",-0.056619404178825,0.0673701091773139,0.0515735386549624,13.25,13.93,0.0125974607515339
"311",-0.111217117223994,0.0125974607515339,-0.056619404178825,12.18,13.52,0.00914132660670406
"312",-0.0438779141596894,-0.0524615339550024,0.00914132660670406,11.32,11.74,-0.0284962770032323
"313",0.00382855479817854,-0.0284962770032323,-0.0438779141596894,11.11,10.91,0.0235265312837237
"314",0.0235265312837237,0.00382855479817854,-0.0284962770032323,11.45,11.11,0.00247714411858677
"315",0.00247714411858677,0.0235265312837237,0.00382855479817854,11.64,11.45,-0.00402342048450679
"316",-0.00402342048450679,0.00247714411858677,0.0235265312837237,11.5,11.64,-0.0347275868284868
"317",-0.0347275868284868,-0.00402342048450679,0.00247714411858677,11.09,11.5,-0.0696018288137585
"318",-0.0696018288137585,-0.0347275868284868,-0.00402342048450679,10.4,11.09,0.0682142799347219
"319",0.0682142799347219,-0.0696018288137585,-0.0347275868284868,11.1,10.4,0.0715846901211639
"320",0.0715846901211639,0.0682142799347219,-0.0696018288137585,11.99,11.1,0.0332229583650566
"321",0.0332229583650566,0.0715846901211639,0.0682142799347219,12.54,11.99,0.047022807811608
"322",0.047022807811608,0.0332229583650566,0.0715846901211639,13.2,12.54,0.0613949951225035
"323",0.0613949951225035,0.047022807811608,0.0332229583650566,14.11,13.2,0.0168650674628489
"324",0.0168650674628489,0.0613949951225035,0.047022807811608,14.42,14.11,0.0223274454428966
"325",0.0497208555221841,-0.00402342048450679,0.0857804743767963,17.09,16.16,0.0518017406277972
"326",0.0170586251876049,0.0518017406277972,0.0497208555221841,18.66,18.1,-0.00267843036917395
"327",-0.00267843036917395,0.0170586251876049,0.0518017406277972,18.72,18.66,-0.0585761239788639
"328",0.03767824379069,-0.0585761239788639,-0.00267843036917395,18.39,17.75,0.0535131080799532
"329",0.0535131080799532,0.03767824379069,-0.0585761239788639,19.36,18.39,0.015703595303565
"330",0.015703595303565,0.0535131080799532,0.03767824379069,19.62,19.36,0.00725489455320059
"331",0.00725489455320059,0.015703595303565,0.0535131080799532,19.86,19.62,0.0469894607591771
"332",0.0469894607591771,0.00725489455320059,0.015703595303565,20.91,19.86,0.0234235579279885
"333",0.026570596201427,-0.021455587653178,0.0234235579279885,21.62,21.13,0.0251102926613488
"334",0.0251102926613488,0.026570596201427,-0.021455587653178,22.24,21.62,-0.00512839297262504
"335",-0.0655813134839404,-0.00512839297262504,0.0251102926613488,20.56,22.04,-0.0497319181165307
"336",-0.0497319181165307,-0.0655813134839404,-0.00512839297262504,19.47,20.56,-0.042284594143088
"337",-0.042284594143088,-0.0497319181165307,-0.0655813134839404,18.71,19.47,0.0537386758367996
"338",0.0537386758367996,-0.042284594143088,-0.0497319181165307,19.65,18.71,0.00618381313835057
"339",0.00618381313835057,0.0537386758367996,-0.042284594143088,19.81,19.65,-0.156681785454902
"340",-0.161194197856444,-0.156681785454902,0.00618381313835057,14.36,16.85,-0.0960815649024544
"341",-0.0960815649024544,-0.161194197856444,-0.156681785454902,13.16,14.36,-0.020225395060787
"342",-0.020225395060787,-0.0960815649024544,-0.161194197856444,13.01,13.16,0.0219520659187539
"343",-0.0281856697635869,0.0219520659187539,-0.020225395060787,13.26,13.51,-0.072434163304587
"344",-0.0456135728787549,-0.072434163304587,-0.0281856697635869,11.79,12.38,0.00503552420424533
"345",0.0187611213686948,0.00503552420424533,-0.0456135728787549,12.29,11.99,0.177318224423099
"346",0.177318224423099,0.0187611213686948,0.00503552420424533,14.77,12.29,0.00167924262767514
"347",0.00167924262767514,0.177318224423099,0.0187611213686948,14.9,14.77,-0.0505821200907008
"348",0.10167746277361,-0.0505821200907008,0.00167924262767514,16.06,14.28,-0.00325801669666106
"349",-0.00325801669666106,0.10167746277361,-0.0505821200907008,16.15,16.06,-0.0335286663943414
"350",-0.0335286663943414,-0.00325801669666106,0.10167746277361,15.76,16.15,-0.0191090579025474
"351",-0.0191090579025474,-0.0335286663943414,-0.00325801669666106,15.6,15.76,-0.0120555921817712
"352",-0.0120555921817712,-0.0191090579025474,-0.0335286663943414,15.66,15.6,-0.00483019745444704
"353",-0.138593055112659,-0.00483019745444704,-0.0120555921817712,13.92,15.73,0.032245287252946
"354",0.032245287252946,-0.138593055112659,-0.00483019745444704,14.5,13.92,0.0136292885718606
"355",0.0136292885718606,0.032245287252946,-0.138593055112659,14.83,14.5,0.0201782793183996
"356",0.0201782793183996,0.0136292885718606,0.032245287252946,15.27,14.83,-0.0186473370141792
"357",-0.0186473370141792,0.0201782793183996,0.0136292885718606,15.12,15.27,0.0972559884799878
"358",0.0972559884799878,-0.0186473370141792,0.0201782793183996,16.45,15.12,0.00610522083867169
"359",0.00610522083867169,0.0972559884799878,-0.0186473370141792,16.82,16.45,-0.0220137375190856
"360",-0.0220137375190856,0.00610522083867169,0.0972559884799878,16.6,16.82,-0.0279862284131579
"361",-0.00969834451053133,-0.0279862284131579,-0.0220137375190856,16.38,16.28,-0.0105487291194296
"362",-0.0105487291194296,-0.00969834451053133,-0.0279862284131579,16.22,16.38,-0.00976820444139861
"363",0.00580466845175573,-0.00976820444139861,-0.0105487291194296,16.37,16.17,-0.152215252777173
"364",-0.152215252777173,0.00580466845175573,-0.00976820444139861,14.14,16.37,-0.0939605374494573
"365",-0.0939605374494573,-0.152215252777173,0.00580466845175573,12.84,14.14,0.0285328627107525
"366",0.0167797071452563,0.0285328627107525,-0.0939605374494573,13.65,13.37,0.0372690515791248
"367",0.0372690515791248,0.0167797071452563,0.0285328627107525,14.21,13.65,0.0053399438042435
"368",-0.0458705304200072,0.0190084589542706,0.0053399438042435,13.91,14.64,-0.00212588670831551
"369",-0.0686251347719614,-0.00212588670831551,-0.0458705304200072,13,13.9,0.00202498505137392
"370",0.00202498505137392,-0.0686251347719614,-0.00212588670831551,12.96,13,-0.035674863032554
"371",-0.0260484324615947,-0.035674863032554,0.00202498505137392,12.04,12.43,0.0303728832951281
"372",-0.00890862805055583,0.0459370188331155,0.0303728832951281,12.46,12.74,-0.00108943304971945
"373",-0.00108943304971945,-0.00890862805055583,0.0459370188331155,12.28,12.46,-0.0448861059367935
"374",-0.0448861059367935,-0.00108943304971945,-0.00890862805055583,11.58,12.28,-0.0519492583932512
"375",-0.0519492583932512,-0.0448861059367935,-0.00108943304971945,10.91,11.58,-0.0713406117865375
"376",-0.0713406117865375,-0.0519492583932512,-0.0448861059367935,10.09,10.91,0.015197069455601
"377",0.015197069455601,-0.0713406117865375,-0.0519492583932512,10.1,10.09,-0.0358804944291266
"378",-0.0358804944291266,0.015197069455601,-0.0713406117865375,9.68,10.1,-0.059890590813639
"379",-0.059890590813639,-0.0358804944291266,0.015197069455601,9,9.68,-0.0464767367368463
"380",-0.0464767367368463,-0.059890590813639,-0.0358804944291266,8.54,9,0.00739078079993369
"381",0.0451870000474877,0.00739078079993369,-0.0464767367368463,8.91,8.51,0.0325157061527062
"382",0.01194285801598,0.0671176795407345,0.0063993721915879,9.66,9.6,0.00124252112078036
"383",0.00124252112078036,0.01194285801598,0.0671176795407345,9.62,9.66,0.0541265650777368
"384",0.0541265650777368,0.00124252112078036,0.01194285801598,10.15,9.62,0.0537404701869294
"385",0.0537404701869294,0.0541265650777368,0.00124252112078036,10.71,10.15,0.0309066011990851
"386",0.0309066011990851,0.0537404701869294,0.0541265650777368,10.85,10.71,0.0288538187465993
"387",0.0345583042665317,0.0288538187465993,0.0309066011990851,11.36,11.04,0.0134843214154984
"388",0.0134843214154984,0.0345583042665317,0.0288538187465993,11.52,11.36,0.0164271899867839
"389",-0.0546776691585426,0.0164271899867839,0.0134843214154984,11.21,11.77,0.0170477341549656
"390",-0.0514256593790904,-0.0132400755894308,0.0170477341549656,10.63,11.19,0.00912889536699843
"391",0.00912889536699843,-0.0514256593790904,-0.0132400755894308,10.74,10.63,0.027698056205213
"392",0.027698056205213,0.00912889536699843,-0.0514256593790904,11.05,10.74,-0.0107973667934615
"393",-0.0107973667934615,0.027698056205213,0.00912889536699843,10.95,11.05,0.0236281108460031
"394",0.0236281108460031,-0.0107973667934615,0.027698056205213,11.22,10.95,-0.0215311623845119
"395",-0.0215311623845119,0.0236281108460031,-0.0107973667934615,10.94,11.22,0.0134843214154984
"396",0.0420081212458455,0.0134843214154984,-0.0215311623845119,11.53,11.1,0.0216889426439822
"397",0.0216889426439822,0.0420081212458455,0.0134843214154984,11.74,11.53,-0.0187466620374005
"398",-0.0187466620374005,0.0216889426439822,0.0420081212458455,11.54,11.74,-0.0205527224357177
"399",-0.0205527224357177,-0.0187466620374005,0.0216889426439822,11.33,11.54,0.0202819704166123
"400",0.0202819704166123,-0.0205527224357177,-0.0187466620374005,11.58,11.33,-0.011019173850534
"401",0.017582358230075,-0.011019173850534,0.0202819704166123,11.64,11.48,0.0253130195280519
"402",0.0253130195280519,0.017582358230075,-0.011019173850534,11.96,11.64,0.0287903146282066
"403",0.0287903146282066,0.0253130195280519,0.017582358230075,12.34,11.96,-0.00474103802517014
"404",-0.00474103802517014,0.0287903146282066,0.0253130195280519,12.32,12.34,0.020791748635217
"405",0.020791748635217,-0.00474103802517014,0.0287903146282066,12.63,12.32,0.0330942424719961
"406",0.0330942424719961,0.020791748635217,-0.00474103802517014,13.04,12.63,0.0140312324273096
"407",-0.0247807777442087,0.0140312324273096,0.0330942424719961,12.87,13.13,-0.000646179854721396
"408",-0.000646179854721396,-0.0247807777442087,0.0140312324273096,12.92,12.87,0.0618628097519319
"409",0.0367985740357485,0.0618628097519319,-0.000646179854721396,14.37,13.8,0.0281797200101278
"410",0.0281797200101278,0.0367985740357485,0.0618628097519319,14.85,14.37,0.0128521618418383
"411",0.0128521618418383,0.0281797200101278,0.0367985740357485,15.02,14.85,0.0350197279681704
"412",0.0350197279681704,0.0128521618418383,0.0281797200101278,15.62,15.02,-0.0012525680605612
"413",-0.0012525680605612,0.0350197279681704,0.0128521618418383,15.76,15.62,-0.034362826155501
"414",-0.034362826155501,-0.0012525680605612,0.0350197279681704,15.13,15.76,0.0584450760015481
"415",-0.00188209204316383,0.0584450760015481,-0.034362826155501,16.01,16.04,-0.0104612109593555
"416",-0.0329634690913089,-0.0104612109593555,-0.00188209204316383,14.51,15.77,-0.0236044656836135
"417",-0.0236044656836135,-0.0329634690913089,-0.0104612109593555,13.98,14.51,-0.163555787284533
"418",-0.0268126104784353,-0.163555787284533,-0.0236044656836135,11.39,11.84,-0.00809951308454995
"419",-0.00809951308454995,-0.0268126104784353,-0.163555787284533,11.11,11.39,0.0254891171299719
"420",0.0254891171299719,-0.00809951308454995,-0.0268126104784353,11.37,11.11,0.00125015798643044
"421",0.00125015798643044,0.0254891171299719,-0.00809951308454995,11.47,11.37,0.0340334132772125
"422",0.0340334132772125,0.00125015798643044,0.0254891171299719,11.95,11.47,-0.045372980303202
"423",-0.045372980303202,0.0340334132772125,0.00125015798643044,11.29,11.95,-0.0416622719844416
"424",0.0302499820832534,-0.0219921140273235,-0.0416622719844416,11.08,10.73,0.056759742751206
"425",0.056759742751206,0.0302499820832534,-0.0219921140273235,11.7,11.08,-0.023876778300178
"426",-0.0302372412720352,-0.023876778300178,0.056759742751206,10.83,11.34,0.0215433604875003
"427",-0.0174194680995491,-0.0198653359501647,-0.0157423045977202,10.42,10.68,-0.0545007792502251
"428",-0.0545007792502251,-0.0174194680995491,-0.0198653359501647,10,10.42,0.0100613193972322
"429",0.0100613193972322,-0.0545007792502251,-0.0174194680995491,10.19,10,0.0700845516692153
"430",0.0700845516692153,0.0100613193972322,-0.0545007792502251,10.78,10.19,0.0435291197645752
"431",0.0366251843916295,0.0435291197645752,0.0700845516692153,11.58,11.24,-0.0280919710050264
"432",-0.0280919710050264,0.0366251843916295,0.0435291197645752,11.13,11.58,-0.0336918511467203
"433",-0.0336918511467203,-0.0280919710050264,0.0366251843916295,10.72,11.13,-0.0153800094168427
"434",-0.0153800094168427,-0.0336918511467203,-0.0280919710050264,10.55,10.72,0.0228952627753044
"435",0.0228952627753044,-0.0153800094168427,-0.0336918511467203,10.83,10.55,-0.06121816823308
"436",-0.06121816823308,0.0228952627753044,-0.0153800094168427,10.25,10.83,-0.0105851238177962
"437",-0.00536570256523641,0.00541061174885202,-0.0431920516607444,9.78,9.9,-0.0114383516603688
"438",-0.0114383516603688,-0.00536570256523641,0.00541061174885202,9.69,9.78,-0.0603861627356918
"439",-0.0603861627356918,-0.0114383516603688,-0.00536570256523641,9.07,9.69,0.0509852254189492
"440",0.0509852254189492,-0.0603861627356918,-0.0114383516603688,9.61,9.07,0.0312547802841375
"441",0.0214719056353406,0.00897221400329959,0.0312547802841375,10.17,9.88,0.00972679615575176
"442",0.00972679615575176,0.0214719056353406,0.00897221400329959,10.22,10.17,0.0223180719221553
"443",0.0163243790877591,0.0223180719221553,0.00972679615575176,10.75,10.53,0.0153377005711302
"444",0.0153377005711302,0.0163243790877591,0.0223180719221553,10.91,10.75,0.00407847568491357
"445",0.00407847568491357,0.0153377005711302,0.0163243790877591,10.91,10.91,0.023827200274488
"446",0.023827200274488,0.00407847568491357,0.0153377005711302,11.18,10.91,0.029055670492078
"447",0.029055670492078,0.023827200274488,0.00407847568491357,11.46,11.18,0.0121146381973213
"448",0.030637473853902,0.0546362313599792,-0.0793635774575371,11.34,11.04,0.036546970059078
"449",0.036546970059078,0.030637473853902,0.0546362313599792,11.66,11.34,-0.00603853451652761
"450",-0.00603853451652761,0.036546970059078,0.030637473853902,11.54,11.66,-0.00806587166908059
"451",-0.00806587166908059,-0.00603853451652761,0.036546970059078,11.31,11.54,0.0672958567449538
"452",0.0672958567449538,-0.00806587166908059,-0.00603853451652761,11.9,11.31,0.0325462642972179
"453",0.0325462642972179,0.0672958567449538,-0.00806587166908059,12.14,11.9,-0.0209846338778553
"454",-0.0209846338778553,0.0325462642972179,0.0672958567449538,11.84,12.14,0.00929480163034055
"455",0.00929480163034055,-0.0209846338778553,0.0325462642972179,11.95,11.84,-0.0035673201345249
"456",-0.0215031663645465,-0.0035673201345249,0.00929480163034055,11.62,11.86,0.013456325395533
"457",0.013456325395533,-0.0215031663645465,-0.0035673201345249,11.78,11.62,0.038821151050172
"458",0.038821151050172,0.013456325395533,-0.0215031663645465,12.26,11.78,0.0214254405109134
"459",0.0214254405109134,0.038821151050172,0.013456325395533,12.44,12.26,-0.00914725748437641
"460",-0.00914725748437641,0.0214254405109134,0.038821151050172,12.31,12.44,-0.0322432223270658
"461",-0.0322432223270658,-0.00914725748437641,0.0214254405109134,11.85,12.31,0.0263345049008455
"462",0.0287526226346096,0.0263345049008455,-0.0322432223270658,12.53,12.15,-0.0223802146257922
"463",-0.0223802146257922,0.0287526226346096,0.0263345049008455,12.36,12.53,-0.00150029046638602
"464",-0.00150029046638602,-0.0223802146257922,0.0287526226346096,12.36,12.36,-0.00696769180175618
"465",-0.00696769180175618,-0.00150029046638602,-0.0223802146257922,12.24,12.36,-0.00444473921835655
"466",0.0242841712270879,0.0229996331209464,-0.00444473921835655,12.67,12.45,-4.41076330254479e-05
"467",-4.41076330254479e-05,0.0242841712270879,0.0229996331209464,12.68,12.67,-0.0200365728997117
"468",-0.0200365728997117,-4.41076330254479e-05,0.0242841712270879,12.43,12.68,-0.0252313931695988
"469",-0.0252313931695988,-0.0200365728997117,-4.41076330254479e-05,12.13,12.43,0.0272227814432716
"470",0.0272227814432716,-0.0252313931695988,-0.0200365728997117,12.47,12.13,0.0355352914121788
"471",0.0355352914121788,0.0272227814432716,-0.0252313931695988,12.93,12.47,0.00133852265687882
"472",0.00133852265687882,0.0355352914121788,0.0272227814432716,13.01,12.93,-0.0163218076225492
"473",-0.0163218076225492,0.00133852265687882,0.0355352914121788,12.86,13.01,0.000991054825180448
"474",0.000991054825180448,-0.0163218076225492,0.00133852265687882,12.83,12.86,-0.0545272491373868
"475",-0.0545272491373868,0.000991054825180448,-0.0163218076225492,12.16,12.83,0.00122381658025237
"476",0.00122381658025237,-0.0545272491373868,0.000991054825180448,12.14,12.16,-0.0405103536928605
"477",-0.0405103536928605,0.00122381658025237,-0.0545272491373868,11.62,12.14,0.0100729986726501
"478",8.50487292410659e-05,0.0100729986726501,-0.0405103536928605,11.72,11.75,-0.0510316553981353
"479",-0.0510316553981353,8.50487292410659e-05,0.0100729986726501,11.14,11.72,0.0256146506475857
"480",0.0256146506475857,-0.0510316553981353,8.50487292410659e-05,11.39,11.14,0.0178466486198819
"481",0.0178466486198819,0.0256146506475857,-0.0510316553981353,11.64,11.39,0.00935606148488697
"482",0.00935606148488697,0.0178466486198819,0.0256146506475857,11.75,11.64,0.0210325731246784
"483",0.0210325731246784,0.00935606148488697,0.0178466486198819,12,11.75,0.0177334594705921
"484",0.0177334594705921,0.0210325731246784,0.00935606148488697,12.22,12,0.0168938662028558
"485",0.0168938662028558,0.0177334594705921,0.0210325731246784,12.42,12.22,0.0350959586790963
"486",0.0350959586790963,0.0168938662028558,0.0177334594705921,12.91,12.42,0.0350163135713665
"487",0.0350163135713665,0.0350959586790963,0.0168938662028558,13.31,12.91,0.00395027404181079
"488",0.00395027404181079,0.0350163135713665,0.0350959586790963,13.36,13.31,0.0355823651401873
"489",0.0355823651401873,0.00395027404181079,0.0350163135713665,13.83,13.36,0.0156946025156764
"490",0.0156946025156764,0.0355823651401873,0.00395027404181079,14.04,13.83,0.0191361865195497
"491",0.0191361865195497,0.0156946025156764,0.0355823651401873,14.36,14.04,0.0189227379332807
"492",0.0189227379332807,0.0191361865195497,0.0156946025156764,14.62,14.36,0.0343842261677568
"493",0.0343842261677568,0.0189227379332807,0.0191361865195497,15.12,14.62,0.0407143423742769
"494",0.0407143423742769,0.0343842261677568,0.0189227379332807,15.79,15.12,0.0138316662981937
"495",0.0138316662981937,0.0407143423742769,0.0343842261677568,15.99,15.79,0.0288570107741913
"496",0.0288570107741913,0.0138316662981937,0.0407143423742769,16.44,15.99,-0.0119372290127439
"497",0.0299146602043471,-0.0119372290127439,0.0288570107741913,16.69,16.22,-0.00826971136595791
"498",-0.00826971136595791,0.0299146602043471,-0.0119372290127439,16.52,16.69,0.0523368025454706
"499",0.0523368025454706,-0.00826971136595791,0.0299146602043471,17.37,16.52,0.0665770068595376
"500",0.0400081244894253,-0.0101324620401439,0.0665770068595376,18.84,18.22,-0.0556253824988361
"501",-0.0556253824988361,0.0400081244894253,-0.0101324620401439,17.77,18.84,0.0612420982592866
"502",0.0612420982592866,-0.0556253824988361,0.0400081244894253,18.84,17.77,0.00527691227373603
"503",0.00527691227373603,0.0612420982592866,-0.0556253824988361,18.94,18.84,-0.0312815871104103
"504",0.00229856941334159,-0.0312815871104103,0.00527691227373603,18.27,18.29,0.0625808251287064
"505",0.0625808251287064,0.00229856941334159,-0.0312815871104103,19.37,18.27,0.00769955237076401
"506",0.00769955237076401,0.0625808251287064,0.00229856941334159,19.37,19.37,-0.0359533980266623
"507",-0.00984177543974409,-0.0359533980266623,0.00769955237076401,18.16,18.54,0.048803169384359
"508",0.048803169384359,-0.00984177543974409,-0.0359533980266623,18.86,18.16,-0.00998622215502012
"509",-0.00998622215502012,0.048803169384359,-0.00984177543974409,18.67,18.86,-0.038643472872251
"510",-0.0169157348499013,-0.038643472872251,-0.00998622215502012,17.42,17.84,-0.0144582977770863
"511",-0.0144582977770863,-0.0169157348499013,-0.038643472872251,17.12,17.42,0.0107273892736411
"512",0.0107273892736411,-0.0144582977770863,-0.0169157348499013,17.2,17.12,-0.0260118975428853
"513",-0.0260118975428853,0.0107273892736411,-0.0144582977770863,16.72,17.2,-0.0481250552551179
"514",0.00877675428245492,-0.0481250552551179,-0.0260118975428853,15.9,15.84,0.0188783438021774
"515",0.0123026073508595,0.0336593566171795,0.0188783438021774,16.73,16.6,0.0159647527812191
"516",0.0159647527812191,0.0123026073508595,0.0336593566171795,16.87,16.73,-0.0606363103351478
"517",-0.0606363103351478,0.0159647527812191,0.0123026073508595,15.87,16.87,-0.0454455077643762
"518",-0.0683497464623625,-0.0454455077643762,-0.0606363103351478,14.15,15.16,-0.0258406849173082
"519",-0.0258406849173082,-0.0683497464623625,-0.0454455077643762,13.74,14.15,-0.00451920631518767
"520",-0.00451920631518767,-0.0258406849173082,-0.0683497464623625,13.67,13.74,0.0153755917771258
"521",0.0163683140462237,-0.00062453398831055,0.0153755917771258,13.93,13.78,0.00142360304837616
"522",0.00142360304837616,0.0163683140462237,-0.00062453398831055,13.91,13.93,0.0275924159103186
"523",0.0275924159103186,0.00142360304837616,0.0163683140462237,14.32,13.91,0.0197199221348133
"524",0.0197199221348133,0.0275924159103186,0.00142360304837616,14.64,14.32,0.0230916541296643
"525",0.0327014580747532,0.0230916541296643,0.0197199221348133,15.54,14.96,0.0220488198252681
"526",0.0220488198252681,0.0327014580747532,0.0230916541296643,15.93,15.54,0.0358177009801564
"527",0.0358177009801564,0.0220488198252681,0.0327014580747532,16.56,15.93,0.0259449894443376
"528",0.0259449894443376,0.0358177009801564,0.0220488198252681,16.99,16.56,0.0146581304610739
"529",0.0146581304610739,0.0259449894443376,0.0358177009801564,17.36,16.99,0.035024707778153
"530",0.035024707778153,0.0146581304610739,0.0259449894443376,17.98,17.36,-0.019423670494695
"531",0.021038740437418,-0.019423670494695,0.035024707778153,18.2,17.76,0.0125759364599026
"532",0.0125759364599026,0.021038740437418,-0.019423670494695,18.43,18.2,0.0109255803060099
"533",-0.0126874843858448,0.0109255803060099,0.0125759364599026,18.45,18.69,0.034889338752314
"534",-0.00973100690387154,0.034889338752314,-0.0126874843858448,18.96,19.09,-0.0443895705450216
"535",-0.0443895705450216,-0.00973100690387154,0.034889338752314,18.12,18.96,-0.00490022895804101
"536",3.54810195366505e-06,-0.00490022895804101,-0.0443895705450216,18.07,18.02,0.0274522194102592
"537",0.0274522194102592,3.54810195366505e-06,-0.00490022895804101,18.62,18.07,-0.0216171785977667
"538",-0.043568156487681,-0.0216171785977667,0.0274522194102592,17.55,18.34,-0.0177420471874211
"539",0.00879842560051012,-0.0177420471874211,-0.043568156487681,17.43,17.29,-0.0132168155639433
"540",-0.0132168155639433,0.00879842560051012,-0.0177420471874211,17.26,17.43,0.0322536726834538
"541",0.0322536726834538,-0.0132168155639433,0.00879842560051012,17.82,17.26,-0.0291352617003592
"542",-0.0291352617003592,0.0322536726834538,-0.0132168155639433,17.38,17.82,0.00790373470312842
"543",0.00790373470312842,-0.0291352617003592,0.0322536726834538,17.58,17.38,-0.0345683750682334
"544",-0.0345683750682334,0.00790373470312842,-0.0291352617003592,17.05,17.58,-0.0239245748018021
"545",0.0278474088419062,-0.0239245748018021,-0.0345683750682334,17.15,16.61,0.019670571175456
"546",0.019670571175456,0.0278474088419062,-0.0239245748018021,17.56,17.15,0.0461072264593768
"547",0.0461072264593768,0.019670571175456,0.0278474088419062,18.47,17.56,0.0361821751257497
"548",0.0361821751257497,0.0461072264593768,0.019670571175456,19.23,18.47,0.0268603389755998
"549",0.0268603389755998,0.0361821751257497,0.0461072264593768,19.84,19.23,0.0222959132539265
"550",0.0222959132539265,0.0268603389755998,0.0361821751257497,20.38,19.84,0.00610286569751581
"551",0.00610286569751581,0.0222959132539265,0.0268603389755998,20.6,20.38,-0.0173448406133597
"552",-0.0173448406133597,0.00610286569751581,0.0222959132539265,20.33,20.6,-0.00677025572297021
"553",-0.00677025572297021,-0.0173448406133597,0.00610286569751581,20.15,20.33,0.0312575786638752
"554",0.0312575786638752,-0.00677025572297021,-0.0173448406133597,20.94,20.15,-0.0118724056152572
"555",-0.0118724056152572,0.0312575786638752,-0.00677025572297021,20.71,20.94,0.0069185783794766
"556",0.0402748776258371,0.0069185783794766,-0.0118724056152572,21.86,20.92,0.00521904833317874
"557",0.00521904833317874,0.0402748776258371,0.0069185783794766,22.04,21.86,-0.0419514094877619
"558",0.0124892671548978,-0.0419514094877619,0.00521904833317874,21.45,21.2,-0.00302705003697836
"559",-0.00302705003697836,0.0124892671548978,-0.0419514094877619,21.44,21.45,-0.0364102325748465
"560",-0.0812901659481441,-0.0364102325748465,-0.00302705003697836,19.09,20.66,-0.128276780031142
"561",0.0197787689205954,-0.128276780031142,-0.0812901659481441,17.14,16.83,0.0228203421751126
"562",0.0228203421751126,0.0197787689205954,-0.128276780031142,17.57,17.14,-0.0129489860900111
"563",-0.0129489860900111,0.0228203421751126,0.0197787689205954,17.32,17.57,-0.0360836244865847
"564",-0.0360836244865847,-0.0129489860900111,0.0228203421751126,16.74,17.32,0.0626047797364127
"565",0.0383696244327806,0.0626047797364127,-0.0360836244865847,18.59,17.85,0.0338824488781509
"566",0.0338824488781509,0.0383696244327806,0.0626047797364127,19.26,18.59,0.00910854407150383
"567",0.00910854407150383,0.0338824488781509,0.0383696244327806,19.47,19.26,-0.0078231058828421
"568",-0.0078231058828421,0.00910854407150383,0.0338824488781509,19.29,19.47,0.041956559827261
"569",0.0158476437128768,0.041956559827261,-0.0078231058828421,20.51,20.15,-0.00445122797766286
"570",-0.00445122797766286,0.0158476437128768,0.041956559827261,20.38,20.51,-0.0189683746025019
"571",-0.0189683746025019,-0.00445122797766286,0.0158476437128768,19.97,20.38,0.0232542436329624
"572",0.0232542436329624,-0.0189683746025019,-0.00445122797766286,20.47,19.97,0.0219809649383561
"573",0.0219809649383561,0.0232542436329624,-0.0189683746025019,20.96,20.47,-0.00155563749370193
"574",0.0170959692777704,-0.00965337013033532,-0.00155563749370193,21.04,20.72,0.026253756142098
"575",0.026253756142098,0.0170959692777704,-0.00965337013033532,21.63,21.04,0.00819722042278945
"576",0.00819722042278945,0.026253756142098,0.0170959692777704,21.83,21.63,0.0140320030969586
